,Unnamed: 0,Position,Track.Name,Artist,Streams,URL,Date,Region,Danceability,Duration,Instrumentalness,Speechiness,Tempo
173,771796,174,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,155772,0L7loeTIg6akW84aEQZpCT,2017-01-01,us,0.746,166138.0,0.000833,0.0666,107.985
174,771797,175,Stand By Me,Otis Redding,154347,1aj4GXfmEYXfdVZohCpNKu,2017-01-01,us,0.883,172333.0,1.51e-05,0.0591,111.548
175,771798,176,Trap Queen,Fetty Wap,151754,2d8JP84HNLKhmd6IYOoupQ,2017-01-01,us,0.746,222093.0,0.0,0.128,148.075
176,771799,177,Me and Julio Down by the Schoolyard,Paul Simon,151657,6vxHp3CDNo0afgKGp2yi1E,2017-01-01,us,0.626,164813.0,1.8e-06,0.13,105.33
177,771800,178,Party,Chris Brown,151474,05Z7jet4VDNVgNQWcYHnrk,2017-01-01,us,0.762,220813.0,0.0,0.0829,142.096
178,771801,179,Don't Worry Be Happy,Bobby McFerrin,151217,4hObp5bmIJ3PP3cKA9K9GY,2017-01-01,us,0.675,294400.0,7.14e-05,0.171,68.837
179,771802,180,By Your Side,Jonas Blue,151106,1D3ODoXHBLpdxolZRHWV1j,2017-01-01,us,0.696,201254.0,0.0,0.0331,122.978
180,771803,181,I Got You,Bebe Rexha,151059,1FUViuNSldssMIawrOXF2i,2017-01-01,us,0.609,191812.0,4.76e-06,0.0507,97.99
181,771804,182,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,150458,0q5DrtpnnGpOvBy5nnPMbe,2017-01-01,us,0.569,184000.0,6.71e-06,0.475,180.122
182,771805,183,Lighthouse - Andrelli Remix,Hearts & Colors,149929,04CttTezSnv71USiiG9mIo,2017-01-01,us,0.595,218447.0,0.0,0.0362,96.053
183,771806,184,Middle,DJ Snake,149265,4OZEu0Vwq0RB2LAq14v99n,2017-01-01,us,0.611,220573.0,0.0,0.0436,104.981
184,771807,185,Really Really,Kevin Gates,149053,10I3CmmwT0BkOVhduDy53o,2017-01-01,us,0.762,232093.0,0.0,0.0916,118.97
185,771808,186,ABC,The Jackson 5,148305,6cb0HzFQPN4BGADOmSzPCw,2017-01-01,us,0.572,174867.0,0.00093,0.0642,188.115
186,771809,187,Good Drank,2 Chainz,146863,39pS70eeDvyCAF3t8NAlVV,2017-01-01,us,0.836,222707.0,0.0,0.239,130.033
187,771810,188,Wyclef Jean,Young Thug,145905,55OdqrG8WLmsYyY1jijD9b,2017-01-01,us,0.863,236293.0,0.0,0.239,132.054
188,771811,189,(What A) Wonderful World - Remastered,Sam Cooke,145484,27K3ZDS5B4fwjhwyihrdzC,2017-01-01,us,0.524,125507.0,0.0,0.0397,128.091
189,771812,190,Living Single,Big Sean,144979,36xxq7VDZZsGwARsn6Clo7,2017-01-01,us,0.714,276347.0,0.0,0.296,80.109
190,771813,191,Let Me Explain,Bryson Tiller,144864,1trZGMI2CGyVT44STkpCoN,2017-01-01,us,0.809,223969.0,0.0,0.15,120.065
191,771814,192,Go Flex,Post Malone,144845,5yuShbu70mtHXY0yLzCQLQ,2017-01-01,us,0.665,179613.0,0.0,0.0831,81.967
192,771815,193,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,144843,7fSGbZLhWlAiCC3HDPAULu,2017-01-01,us,0.725,222813.0,0.127,0.0353,136.282
193,771816,194,She's Mine Pt. 1,J. Cole,144501,0HtOJj7Kl74s1Ngf3MWeif,2017-01-01,us,0.439,209080.0,0.0913,0.0587,139.652
194,771817,195,False Alarm,The Weeknd,144393,32lgtADX2cB9I4KFs1Y1py,2017-01-01,us,0.518,220307.0,3.62e-05,0.0744,173.998
195,771818,196,Ignition - Remix,R. Kelly,144377,5dNfHmqgr128gMY2tc5CeJ,2017-01-01,us,0.795,186067.0,0.0,0.0423,133.024
196,771819,197,679 (feat. Remy Boyz),Fetty Wap,143877,5NQbUaeTEOGdD6hHcre0dZ,2017-01-01,us,0.618,196693.0,0.0,0.318,190.05
197,771820,198,I Don't Fuck With You,Big Sean,143847,4w7yrP4RAeeyhfG9nJqQvS,2017-01-01,us,0.823,284387.0,0.0,0.0628,97.972
198,771821,199,You Can't Hurry Love - 2016 Remastered,Phil Collins,143813,4YwbSZaYeYja8Umyt222Qf,2017-01-01,us,0.62,175747.0,0.0,0.0308,97.527
199,771822,200,For Free,DJ Khaled,143765,5TqBAOIBe0bQA0spNdcG3k,2017-01-01,us,0.916,183695.0,1.11e-06,0.2,103.521
200,771823,1,Bad and Boujee (feat. Lil Uzi Vert),Migos,1161746,4Km5HrUvYTaSUfiSGPJeQR,2017-01-02,us,0.927,343150.0,0.0,0.244,127.076
201,771824,2,Fake Love,Drake,1076575,343YBumqHu19cGoGARUTsd,2017-01-02,us,0.928,210937.0,0.0,0.287,134.007
202,771825,3,Starboy,The Weeknd,963602,5aAx2yezTd8zXrkmtKl66Z,2017-01-02,us,0.681,230453.0,3.49e-06,0.282,186.054
203,771826,4,Closer,The Chainsmokers,782423,7BKLCZ1jbUBVqRi2FVlTVw,2017-01-02,us,0.748,244960.0,0.0,0.0338,95.01
204,771827,5,Black Beatles,Rae Sremmurd,733662,6fujklziTHa8uoM5OQSfIo,2017-01-02,us,0.794,291893.0,0.0,0.0649,145.926
205,771828,6,Caroline,Aminé,633586,7FB8l7UA1HKqnuSLjP9qDc,2017-01-02,us,0.952,209640.0,0.0,0.467,120.077
206,771829,7,Bounce Back,Big Sean,611276,0SGkqnVQo9KPytSri1H6cF,2017-01-02,us,0.78,222360.0,0.0,0.141,81.502
207,771830,8,Bad Things (with Camila Cabello),Machine Gun Kelly,611030,1PSBzsahR2AKwLJgx8ehBj,2017-01-02,us,0.697,239293.0,0.0,0.146,137.853
208,771831,9,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,583678,3NdDpSvN911VPGivFlV5d0,2017-01-02,us,0.735,245200.0,1.3e-05,0.0585,117.973
209,771832,10,I Feel It Coming,The Weeknd,565606,5GXAXm5YOmYT0kL5jHvYBt,2017-01-02,us,0.773,269187.0,0.0,0.118,92.99
210,771833,11,Broccoli (feat. Lil Yachty),DRAM,561076,7yyRTcZmCiyzzJlNzGC9Ol,2017-01-02,us,0.886,225205.0,0.0,0.131,145.99
211,771834,12,Let Me Love You,DJ Snake,502681,4pdPtRcBmOSQDlJ3Fk945m,2017-01-02,us,0.476,205947.0,1.02e-05,0.0576,199.864
212,771835,13,One Dance,Drake,487243,1xznGGDReH1oQq0xzbwXa3,2017-01-02,us,0.791,173987.0,0.00423,0.0532,103.989
213,771836,14,Don't Wanna Know,Maroon 5,484706,5MFzQMkrl1FOOng9tq6R9r,2017-01-02,us,0.783,214480.0,0.0,0.08,100.048
214,771837,15,24K Magic,Bruno Mars,475316,6b8Be6ljOzmkOmFslEb23P,2017-01-02,us,0.818,225983.0,0.0,0.0797,106.97
215,771838,16,X (feat. Future),21 Savage,474705,6fwdbPMwP1zVStm8FybmkO,2017-01-02,us,0.835,258880.0,0.00133,0.396,149.004
216,771839,17,Deja Vu,J. Cole,473234,6I6NX6tjGsxFAsIfGzY9lJ,2017-01-02,us,0.657,264747.0,0.000218,0.412,174.063
217,771840,18,Starving,Hailee Steinfeld,447433,1qOLh0tI7trd1zdDKxYZTe,2017-01-02,us,0.636,181880.0,0.0,0.126,99.721
218,771841,19,Chill Bill,Rob $tone,444104,5uDASfU19gDxSjW8cnCaBp,2017-01-02,us,0.886,177184.0,0.00099,0.145,108.034
219,771842,20,In the Name of Love,Martin Garrix,441973,04DwTuZ2VBdJCCC5TROn7L,2017-01-02,us,0.49,195840.0,0.0,0.0406,133.889
220,771843,21,Say You Won't Let Go,James Arthur,424490,5uCax9HTNlzGybIStD3vDh,2017-01-02,us,0.358,211467.0,0.0,0.059,85.043
221,771844,22,Party Monster,The Weeknd,417288,4F7A0DXBrmUAkp32uenhZt,2017-01-02,us,0.572,249213.0,2.31e-05,0.104,77.519
222,771845,23,No Heart,21 Savage,415453,4gmmRb6bZJffOOiww1JGTO,2017-01-02,us,0.906,235040.0,6.44e-05,0.384,140.063
223,771846,24,Side To Side,Ariana Grande,402640,4pLwZjInHj3SimIyN9SnOz,2017-01-02,us,0.648,226160.0,0.0,0.247,159.145
224,771847,25,Heathens,Twenty One Pilots,388696,6i0V12jOa3mr6uu4WYhUBr,2017-01-02,us,0.732,195920.0,3.58e-05,0.0286,90.024
225,771848,26,Sneakin’,Drake,379428,4ckuS4Nj4FZ7i3Def3Br8W,2017-01-02,us,0.806,251333.0,1.45e-06,0.172,85.011
226,771849,27,OOOUUU,Young M.A,374661,7JYsArznYOjX2jsrT3UEnL,2017-01-02,us,0.635,234650.0,0.0,0.447,166.072
227,771850,28,iSpy (feat. Lil Yachty),KYLE,368515,2EEeOnHehOozLq4aS0n6SL,2017-01-02,us,0.746,253107.0,0.0,0.289,75.016
228,771851,29,You Was Right,Lil Uzi Vert,366167,2ANLarE8yHVsLWW21nj79M,2017-01-02,us,0.843,163944.0,0.0,0.461,81.987
229,771852,30,All We Know,The Chainsmokers,358902,2rizacJSyD9S1IQUxUxnsK,2017-01-02,us,0.662,194080.0,0.00272,0.0307,90.0
230,771853,31,Mercy,Shawn Mendes,354581,4TZy1wLyHec06pwgFYDh1a,2017-01-02,us,0.469,208733.0,0.0,0.117,147.734
231,771854,32,Scars To Your Beautiful,Alessia Cara,354408,0prNGof3XqfTvNDxHonvdK,2017-01-02,us,0.573,230227.0,0.0,0.129,97.085
232,771855,33,"How Far I'll Go - From ""Moana""",Alessia Cara,339562,5hYTyyh2odQKphUbMqc5gN,2017-01-02,us,0.314,175517.0,0.000108,0.37,179.666
233,771856,34,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,337218,0v9Wz8o0BT8DU38R4ddjeH,2017-01-02,us,0.652,304607.0,0.0,0.174,135.018
234,771857,35,Call On Me - Ryan Riback Extended Remix,Starley,336502,78rIJddV4X0HkNAInEcYde,2017-01-02,us,0.67,222041.0,0.000611,0.0362,104.998
235,771858,36,Love Me Now,John Legend,326511,6nxQdXa1uAL0rY72wPZu89,2017-01-02,us,0.488,210293.0,0.0,0.0865,123.889
236,771859,37,Neighbors,J. Cole,323494,0utlOiJy2weVl9WTkcEWHy,2017-01-02,us,0.898,216520.0,0.000383,0.356,138.97
237,771860,38,Controlla,Drake,313087,6F609ICg9Spjrw1epsAnpa,2017-01-02,us,0.607,245227.0,0.0,0.249,122.976
238,771861,39,Cold Water (feat. Justin Bieber & MØ),Major Lazer,312401,6DNtNfH8hXkqOX1sjqmI7p,2017-01-02,us,0.608,185352.0,0.0,0.0432,92.943
239,771862,40,Too Good,Drake,309703,11KJSRSgaDxqydKYiD2Jew,2017-01-02,us,0.804,263373.0,3.49e-05,0.117,117.983
240,771863,41,pick up the phone,Young Thug,304264,20dP2DaMHIAmwWAbp7peSr,2017-01-02,us,0.711,252256.0,0.0,0.129,136.919
241,771864,42,Swang,Rae Sremmurd,302738,6mapJIPnQ23RTAevUoE0DL,2017-01-02,us,0.681,208120.0,9.82e-06,0.0581,139.992
242,771865,43,Don't Let Me Down,The Chainsmokers,299373,0QsvXIfqM0zZoerQfsI9lm,2017-01-02,us,0.542,208053.0,0.00466,0.197,159.797
243,771866,44,Six Feet Under,The Weeknd,297398,4mU5iXHeLgbR94siF7p1sY,2017-01-02,us,0.772,237573.0,0.0,0.0761,140.035
244,771867,45,Treat You Better,Shawn Mendes,296263,4Hf7WnR761jpxPr5D46Bcd,2017-01-02,us,0.624,187973.0,0.0,0.246,166.018
245,771868,46,Just Hold On,Steve Aoki,289650,3EmmCZoqpWOTY1g2GBwJoR,2017-01-02,us,0.647,198774.0,1.5e-06,0.0824,114.991
246,771869,47,Sidewalks,The Weeknd,288870,4h90qkbnW1Qq6pBhoPvwko,2017-01-02,us,0.542,231360.0,0.0,0.0625,149.831
247,771870,48,Needed Me,Rihanna,288253,1Tt4sE4pXi57mTD1GCzsqm,2017-01-02,us,0.671,191600.0,0.0,0.244,110.898
248,771871,49,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,276614,5knuzwU65gJK7IF5yJsuaW,2017-01-02,us,0.72,251088.0,0.0,0.0523,101.965
249,771872,50,Redbone,Childish Gambino,268394,3kxfsdsCpFgN412fpnW85Y,2017-01-02,us,0.745,326933.0,0.00943,0.0941,160.033
250,771873,51,Immortal,J. Cole,268024,6AGON2BGdPmPMJGiiNuuwl,2017-01-02,us,0.744,201667.0,2.73e-06,0.309,92.039
251,771874,52,Panda,Desiigner,265985,5OOkp4U9P9oL23maHFHL1h,2017-01-02,us,0.576,246761.0,1.68e-06,0.449,144.833
252,771875,53,Work from Home,Fifth Harmony,264828,4tCtwWceOPWzenK2HAIJSb,2017-01-02,us,0.803,214480.0,3.94e-06,0.0432,105.017
253,771876,54,All Time Low,Jon Bellion,261756,1CnPYaKxTVb4LWOtiGOm0m,2017-01-02,us,0.617,217603.0,0.0,0.0828,90.246
254,771877,55,Some Kind Of Drug,G-Eazy,259668,1Bqxj0aH5KewYHKUg1IdrF,2017-01-02,us,0.586,222467.0,0.0,0.498,126.51
255,771878,56,Now and Later,Sage The Gemini,253619,08WPvDEsHvTFuB9w8tC2OS,2017-01-02,us,0.781,193181.0,0.0,0.188,107.059
256,771879,57,Work,Rihanna,253312,14WWzenpaEgQZlqPq2nk4v,2017-01-02,us,0.725,219320.0,0.0,0.0946,91.974
257,771880,58,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,248239,6JV2JOEocMgcZxYSZelKcc,2017-01-02,us,0.667,236002.0,0.0,0.0749,113.03
258,771881,59,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,247000,4dASQiO1Eoo3RJvt74FtXB,2017-01-02,us,0.502,243491.0,0.0,0.317,169.021
259,771882,60,All Night,The Vamps,238041,4b4KcovePX8Ke2cLIQTLM0,2017-01-02,us,0.544,197640.0,0.0,0.0363,145.017
260,771883,61,Make Me (Cry),Noah Cyrus,237695,2BrzlUj1u1CtvaJDGIKpsP,2017-01-02,us,0.588,242081.0,0.00146,0.0577,152.881
261,771884,62,Low Life,Future,236628,7EiZI6JVHllARrX9PUvAdX,2017-01-02,us,0.722,313547.0,0.283,0.0725,143.974
262,771885,63,Ride,Twenty One Pilots,236196,2Z8WuEywRWYTKe1NybPQEW,2017-01-02,us,0.645,214507.0,0.0,0.0393,74.989
263,771886,64,No Role Modelz,J. Cole,234566,62vpWI1CHwFy7tMIcSStl8,2017-01-02,us,0.696,292987.0,0.0,0.332,100.0
264,771887,65,Cheap Thrills,Sia,234531,27SdWb2rFzO6GWiYDBTD9j,2017-01-02,us,0.628,211667.0,0.00143,0.105,89.976
265,771888,66,Chantaje,Shakira,234373,6mICuAdrwEjh6Y6lroV2Kg,2017-01-02,us,0.852,195840.0,3.05e-05,0.0776,102.034
266,771889,67,Weak,AJR,231009,3E2Zh20GDCR9B1EYjfXWyv,2017-01-02,us,0.673,201160.0,0.0,0.0429,123.98
267,771890,68,Into You,Ariana Grande,230703,7yHEDfrJNd0zWOfXwydNH0,2017-01-02,us,0.636,244453.0,1.12e-06,0.106,107.988
268,771891,69,Reminder,The Weeknd,230432,37F0uwRSrdzkBiuj0D5UHI,2017-01-02,us,0.705,218880.0,0.0,0.192,160.043
269,771892,70,Used to This,Future,230345,78sr3ogs4UzITcCNbXM9cM,2017-01-02,us,0.618,180520.0,0.0,0.208,164.992
270,771893,71,Jumpman,Drake,228720,27GmP9AWRs744SzKcpJsTZ,2017-01-02,us,0.852,205879.0,0.0,0.187,142.072
271,771894,72,Love On The Brain,Rihanna,228402,2aksifNn5ph8igDOkPBA02,2017-01-02,us,0.509,224000.0,1.08e-05,0.0471,172.006
272,771895,73,Money Longer,Lil Uzi Vert,227712,0B8QzDH7YWih85V5SEMnyJ,2017-01-02,us,0.795,198944.0,0.0,0.142,136.173
273,771896,74,goosebumps,Travis Scott,225985,6gBFPUFcJLzWGx4lenP6h2,2017-01-02,us,0.841,243837.0,0.0,0.0484,130.049
274,771897,75,Change,J. Cole,225568,3pjUyVbFmM96tYhSaKJwTt,2017-01-02,us,0.74,331480.0,0.00142,0.233,97.063
275,771898,76,"i hate u, i love u (feat. olivia o'brien)",gnash,222224,7vRriwrloYVaoAe3a9wJHe,2017-01-02,us,0.492,251034.0,0.0,0.3,92.6
276,771899,77,This Is What You Came For,Calvin Harris,220369,0azC730Exh71aQlOt9Zj3y,2017-01-02,us,0.63,222160.0,0.124,0.0331,123.963
277,771900,78,Too Many Years,Kodak Black,218373,0BU7nIcCZxYSE0hYcc5oZz,2017-01-02,us,0.665,196336.0,0.0,0.0958,147.067
278,771901,79,Die For You,The Weeknd,217742,2LBqCSwhJGcFQeTHMVGwy3,2017-01-02,us,0.586,260253.0,0.0,0.0615,133.629
279,771902,80,Don't,Bryson Tiller,217560,3pXF1nA74528Edde4of9CC,2017-01-02,us,0.765,198293.0,0.0,0.196,97.001
280,771903,81,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,216700,2wDjpPW3HZdA9quPPmZAMu,2017-01-02,us,0.42,215670.0,0.0,0.22,156.104
281,771904,82,Sunset Lover,Petit Biscuit,216349,0hNduWmlWmEmuwEFcYvRu1,2017-01-02,us,0.783,237793.0,0.809,0.0503,90.838
282,771905,83,White Iverson,Post Malone,215011,6eT7xZZlB2mwyzJ2sUKG6w,2017-01-02,us,0.675,256533.0,0.0,0.0352,130.098
283,771906,84,Selfish,PnB Rock,214009,2xbI8Vmyv3TkpTdywpPyNw,2017-01-02,us,0.638,245604.0,0.0,0.0438,101.981
284,771907,85,The Mack,Nevada,211299,7aV2mflaASUmGhCErm7kBO,2017-01-02,us,0.707,167038.0,0.0,0.0602,106.031
285,771908,86,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,211062,1lItf5ZXJc1by9SbPeljFd,2017-01-02,us,0.807,144244.0,0.0,0.275,160.517
286,771909,87,Exchange,Bryson Tiller,210005,43PuMrRfbyyuz4QpZ3oAwN,2017-01-02,us,0.53,194613.0,0.0,0.185,160.14
287,771910,88,Come and See Me (feat. Drake),PARTYNEXTDOOR,206890,1wZqJM5FGDEl3FjHDxDyQd,2017-01-02,us,0.717,235477.0,2.43e-06,0.0636,84.987
288,771911,89,Water,Ugly God,205455,6HEIBHUirx1J0JkUD24szt,2017-01-02,us,0.8,139674.0,0.000111,0.407,140.051
289,771912,90,Erase Your Social,Lil Uzi Vert,205308,4uhvMW7ly7tJil31YYscAN,2017-01-02,us,0.705,199993.0,0.0,0.0729,140.058
290,771913,91,One Night,Lil Yachty,204049,40yJGQyEaBbIkXpwMFkXip,2017-01-02,us,0.764,243270.0,0.0,0.114,129.974
291,771914,92,Never Be Like You,Flume,203477,12REd1n8PeiHHWOh066tpr,2017-01-02,us,0.494,233337.0,0.0,0.0565,119.247
292,771915,93,Water Under the Bridge,Adele,202835,4vb4mFvYsr2h6enhjJsq9Y,2017-01-02,us,0.596,240427.0,1.54e-05,0.0704,94.982
293,771916,94,All Time Low,Jon Bellion,200663,5wQRNkb7OhzJoT1P0OZ4Rw,2017-01-02,us,0.672,221333.0,0.0,0.264,90.082
294,771917,95,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,199831,68EMU2RD1ECNeOeJ5qAXCV,2017-01-02,us,0.728,217707.0,0.0,0.134,100.017
295,771918,96,Stressed Out,Twenty One Pilots,199640,3CRDbSIZ4r5MsZ0YwxuEkn,2017-01-02,us,0.734,202333.0,2.29e-05,0.141,169.977
296,771919,97,Too Much Sauce,DJ Esco,198702,5oyUurs28XRagLa8lgm6V3,2017-01-02,us,0.96,223093.0,0.0,0.0786,121.01
297,771920,98,Congratulations,Post Malone,197483,3a1lNhkSLSkpJE4MSHpDu9,2017-01-02,us,0.63,220293.0,0.0,0.0363,123.146
298,771921,99,Setting Fires,The Chainsmokers,195895,0B8B8cVRFIG1yznoQe7c9s,2017-01-02,us,0.627,247427.0,0.0,0.0376,105.05
299,771922,100,Lot to Learn,Luke Christopher,193376,2HzfRSfCogBSsgW2CckVA2,2017-01-02,us,0.422,248387.0,0.0,0.208,82.914
300,771923,101,Light,San Holo,191857,7zTx8ePYAmPFQuxP3xlXZn,2017-01-02,us,0.57,239853.0,2.49e-06,0.0573,150.088
301,771924,102,"Me, Myself & I",G-Eazy,191756,40YcuQysJ0KlGQTeGUosTC,2017-01-02,us,0.757,251467.0,0.0,0.0955,111.996
302,771925,103,Deja Vu,Post Malone,188263,0H8XeaJunhvpBdBFIYi6Sh,2017-01-02,us,0.62,234213.0,0.0,0.0493,133.935
303,771926,104,Moves,Big Sean,186431,0Fv5N0cHBsl4bzCbollCAS,2017-01-02,us,0.812,142907.0,0.0,0.257,75.524
304,771927,105,I Would Like,Zara Larsson,186293,4Q4jmPHwu0wrJvqrld0FQ6,2017-01-02,us,0.486,226720.0,0.0,0.0524,121.028
305,771928,106,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,185376,17Fd6Yb7mSbinKG8LoWfFl,2017-01-02,us,0.663,197933.0,7.68e-06,0.112,101.965
306,771929,107,Both (feat. Drake),Gucci Mane,184948,5tFep7dXGd7vEJ668wTPux,2017-01-02,us,0.85,190312.0,0.000118,0.225,139.976
307,771930,108,No Flockin,Kodak Black,182641,34oWbFBfGEElvgO0a5c9V4,2017-01-02,us,0.943,165291.0,0.0,0.191,117.532
308,771931,109,True Colors,The Weeknd,179088,6i759FCuKx713ZnYjtpQGU,2017-01-02,us,0.616,206027.0,0.0,0.251,76.676
309,771932,110,This Town,Niall Horan,177645,5nA67Y0XX9JipZwYxX7Gl7,2017-01-02,us,0.687,232600.0,0.0,0.0311,111.861
310,771933,111,That's What I Like,Bruno Mars,177011,0KKkJNfGyhkQ5aFogxQAPU,2017-01-02,us,0.853,206693.0,0.0,0.0406,134.066
311,771934,112,Lighthouse - Andrelli Remix,Hearts & Colors,175852,04CttTezSnv71USiiG9mIo,2017-01-02,us,0.595,218447.0,0.0,0.0362,96.053
312,771935,113,Secrets,The Weeknd,175094,3DX4Y0egvc0slLcLl31h2p,2017-01-02,us,0.665,265600.0,9.6e-06,0.0533,109.948
313,771936,114,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,174995,40UroIGvsMPLPBYwH8rMNA,2017-01-02,us,0.779,177095.0,1.12e-05,0.0814,104.953
314,771937,115,Love Yourself,Justin Bieber,174988,3hB5DgAiMAQ4DzYbsMq1IT,2017-01-02,us,0.609,233720.0,0.0,0.438,100.418
315,771938,116,Litty (feat. Tory Lanez),Meek Mill,174961,5J5PXmMdQ2nh1lZOal8KmK,2017-01-02,us,0.592,280615.0,0.0,0.0858,129.501
316,771939,117,Father Stretch My Hands Pt. 1,Kanye West,173049,4KW1lqgSr8TKrvBII0Brf8,2017-01-02,us,0.724,135920.0,0.0,0.0549,113.088
317,771940,118,I Got You,Bebe Rexha,172534,1FUViuNSldssMIawrOXF2i,2017-01-02,us,0.609,191812.0,4.76e-06,0.0507,97.99
318,771941,119,Shed a Light,Robin Schulz,169638,1cG0umU5TKStygKsPFZ9pY,2017-01-02,us,0.483,191379.0,0.0,0.102,122.058
319,771942,120,The Hills,The Weeknd,169241,25khomWgBVamSdKw7hzm3l,2017-01-02,us,0.356,242253.0,0.0,0.0798,135.553
320,771943,121,Gold,Kiiara,169223,6WhzFzROw3aq3rPWjgYlxr,2017-01-02,us,0.6,225882.0,0.0025,0.344,113.049
321,771944,122,Pop Style,Drake,167473,1WRy5l3TwrwlzNmB5bOeKw,2017-01-02,us,0.724,212947.0,2.41e-06,0.127,133.051
322,771945,123,Rockin’,The Weeknd,166475,36YCdzT57us0LhDmCYtrNE,2017-01-02,us,0.737,232880.0,0.0,0.206,112.877
323,771946,124,Send My Love (To Your New Lover),Adele,165969,4BHzQ9C00ceJxfG16AlNWb,2017-01-02,us,0.69,223080.0,3.16e-06,0.103,164.023
324,771947,125,By Your Side,Jonas Blue,165550,1D3ODoXHBLpdxolZRHWV1j,2017-01-02,us,0.696,201254.0,0.0,0.0331,122.978
325,771948,126,Gassed Up,Nebu Kiniza,162267,6JjEVlMkfHWMeYavkEYzNO,2017-01-02,us,0.798,193911.0,0.0,0.135,148.88
326,771949,127,Roses,The Chainsmokers,161799,6O6M7pJLABmfBRoGZMu76Y,2017-01-02,us,0.716,225800.0,0.00413,0.0466,100.033
327,771950,128,Not Going Home,DVBBS,161772,042x9bsUBWW2fJgJ6fUh61,2017-01-02,us,0.713,196307.0,2.23e-05,0.152,108.992
328,771951,129,She's Mine Pt. 1,J. Cole,160212,0HtOJj7Kl74s1Ngf3MWeif,2017-01-02,us,0.439,209080.0,0.0913,0.0587,139.652
329,771952,130,What They Want,Russ,158718,3pndPhlQWjuSoXhcIIdBjv,2017-01-02,us,0.71,165853.0,0.0,0.379,139.553
330,771953,131,PILLOWTALK,ZAYN,157594,0PDUDa38GO8lMxLCRc4lL1,2017-01-02,us,0.584,202747.0,0.0,0.0456,124.944
331,771954,132,7 Years,Lukas Graham,156394,7129iqBafaphfc3WPCGC0L,2017-01-02,us,0.742,237300.0,0.0,0.0551,119.951
332,771955,133,Somebody Else,VÉRITÉ,155816,34i4yxPrHWquuR4kjiivFO,2017-01-02,us,0.674,233077.0,0.000529,0.0582,116.995
333,771956,134,Tiimmy Turner,Desiigner,155633,3NJG6vMH1ZsectZkocMEm0,2017-01-02,us,0.602,239853.0,0.0,0.0393,122.803
334,771957,135,Living Single,Big Sean,155336,36xxq7VDZZsGwARsn6Clo7,2017-01-02,us,0.714,276347.0,0.0,0.296,80.109
335,771958,136,My Shit,A Boogie Wit da Hoodie,154843,5uQOauh47VFt3B2kV9kRXw,2017-01-02,us,0.812,128157.0,0.0,0.0515,77.998
336,771959,137,For Whom The Bell Tolls,J. Cole,154773,3MWlVSkoLS1e66nlZ2tuWJ,2017-01-02,us,0.595,127880.0,0.0,0.0366,74.556
337,771960,138,Timeless (DJ SPINKING),A Boogie Wit da Hoodie,154339,0q5DrtpnnGpOvBy5nnPMbe,2017-01-02,us,0.569,184000.0,6.71e-06,0.475,180.122
338,771961,139,4 Your Eyez Only,J. Cole,153965,1vvnYpYEMVB4aq9I6tHIEB,2017-01-02,us,0.701,530253.0,6.31e-05,0.364,78.863
339,771962,140,Let Me Explain,Bryson Tiller,153509,1trZGMI2CGyVT44STkpCoN,2017-01-02,us,0.809,223969.0,0.0,0.15,120.065
340,771963,141,Black Barbies,Nicki Minaj,153503,3y9cCbnBn0zjkJa2YkOj70,2017-01-02,us,0.809,254080.0,7.24e-05,0.0869,146.024
341,771964,142,Ville Mentality,J. Cole,153407,2z3joGXrdGL2iEjIKQTiN1,2017-01-02,us,0.87,194347.0,0.00013,0.0684,119.91
342,771965,143,Go Flex,Post Malone,152792,5yuShbu70mtHXY0yLzCQLQ,2017-01-02,us,0.665,179613.0,0.0,0.0831,81.967
343,771966,144,Uber Everywhere,MadeinTYO,151642,7zBPzAjKAqQpcv8F8GCq5s,2017-01-02,us,0.779,153429.0,0.0,0.28,140.181
344,771967,145,Sorry,Justin Bieber,151288,69bp2EbF7Q2rqc5N3ylezZ,2017-01-02,us,0.654,200787.0,0.0,0.045,99.945
345,771968,146,oui,Jeremih,149032,0PJIbOdMs3bd5AT8liULMQ,2017-01-02,us,0.418,238320.0,0.0,0.0964,78.521
346,771969,147,Capsize,FRENSHIP,148762,2XMTqoHHSH0lvuXrvIEdco,2017-01-02,us,0.683,237707.0,0.155,0.0305,92.991
347,771970,148,You & Me,Marc E. Bassy,148623,4QdovcM8j50QPlyR7tH4xe,2017-01-02,us,0.693,218480.0,0.0,0.192,85.026
